date,close,return,momentum_20d_positive,pos_BuyHold,ret_BuyHold,equity_BuyHold,event_BDE,pos_BDE,ret_BDE,equity_BDE,event_CSW,pos_CSW,ret_CSW,equity_CSW,event_SADF,pos_SADF,ret_SADF,equity_SADF,event_QADF,pos_QADF,ret_QADF,equity_QADF,event_CADF,pos_CADF,ret_CADF,equity_CADF,event_SMT,pos_SMT,ret_SMT,equity_SMT,event_Consensus,pos_Consensus,ret_Consensus,equity_Consensus
2020-08-28,4.0063,0.16121271847192853,False,1.0,0.16121271847192853,1.214582385933,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0
2020-08-29,3.9535,-0.013179242692759052,False,1.0,-0.013179242692759052,1.1985751098984387,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0
2020-08-30,4.4309,0.12075376248893388,False,1.0,0.12075376248893388,1.3433075640442627,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0
2020-08-31,4.7435,0.07055000112843879,True,1.0,0.07055000112843879,1.4380779142034257,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0
2020-09-01,4.3397,-0.08512701591651739,True,1.0,-0.08512701591651739,1.3156586327118385,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0
2020-09-02,4.17,-0.03910408553586653,True,1.0,-0.03910408553586653,1.2642110050022735,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0
2020-09-03,3.5051,-0.1594484412470023,True,1.0,-0.1594484412470023,1.0626345308473548,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0
2020-09-04,3.5301,0.007132464123705384,True,1.0,0.007132464123705384,1.0702137335152342,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0
2020-09-05,2.6052,-0.2620039092376987,False,1.0,-0.2620039092376987,0.7898135516143702,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0
2020-09-06,3.0941,0.18766313526792566,False,1.0,0.18766313526792566,0.9380324389874185,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0
2020-09-07,2.9237,-0.05507255744804629,False,1.0,-0.05507255744804629,0.8863725936031529,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0
2020-09-08,2.468,-0.15586414474809318,False,1.0,-0.15586414474809318,0.7482188873730483,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0
2020-09-09,3.6001,0.45871150729335497,True,1.0,0.45871150729335497,1.0914355009852963,0,0.0,0.0,1.0,1,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0
2020-09-10,3.4761,-0.034443487680897666,True,1.0,-0.034443487680897666,1.0538426557526148,0,0.0,-0.0,1.0,0,1.0,-0.03544348768089767,0.9645565123191023,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0
2020-09-11,3.3965,-0.022899226144242113,True,1.0,-0.022899226144242113,1.029710474458087,0,0.0,-0.0,1.0,0,1.0,-0.022899226144242113,0.9424689146146058,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0
2020-09-12,3.3316,-0.019107905196525943,True,1.0,-0.019107905196525943,1.010034864332272,0,0.0,-0.0,1.0,0,1.0,-0.019107905196525943,0.9244603079434772,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0
2020-09-13,3.2603,-0.02140112858686516,False,1.0,-0.02140112858686516,0.9884189783234802,0,0.0,-0.0,1.0,0,1.0,-0.02140112858686516,0.9046758140197259,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0
2020-09-14,3.2641,0.0011655369137808513,True,1.0,0.0011655369137808513,0.9895710171289979,0,0.0,0.0,1.0,0,1.0,0.0011655369137808513,0.9057302470759706,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,1.0
2020-09-15,2.9295,-0.10250911430409604,False,1.0,-0.10250911430409604,0.8881309686221008,0,0.0,-0.0,1.0,0,1.0,-0.10250911430409604,0.8128846416497828,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0
