date,close,logp,bde,csw_excess,sadf,qadf,cadf,smt,hmm_state,hmm_bull_flag,bde_retro_flag,csw_retro_flag,sadf_retro_flag,smt_retro_flag,family_count_retro,consensus_retro,bde_online_flag,csw_online_flag,sadf_online_flag,smt_online_flag,family_count_online,consensus_online
2017-09-23,285.93,5.655747025617644,,-1.1214973080626676,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-24,282.0,5.641907070938114,0.7191249157604598,-1.5169866616234808,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-25,294.42,5.685007319329867,1.176681130005664,-1.4069794680418533,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26,287.9,5.66261319761813,1.4139217370501833,-1.548023161618876,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-27,309.74,5.735733235888028,1.808591522454556,-1.1746240865508901,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-28,302.44,5.711882910690069,2.044874113656744,-1.470836928510823,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29,292.22,5.677506943243938,2.1599140266285337,-1.6341960942390592,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-30,304.36,5.718211211308322,2.3494722914314936,-1.5329121496295774,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-01,303.95,5.716863214194731,2.505201910284314,-1.5709093680456716,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-02,296.5,5.69204721843778,2.59127112500634,-1.6844952559006419,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03,292.48,5.678396288265786,2.644650620104399,-1.755847040294734,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-04,291.99,5.676719555106512,2.6929538498735703,-1.7853777173977488,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-05,294.81,5.686331081042445,2.7559272215747583,-1.7778333171780887,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-06,310.8,5.739149618493492,2.90190842996136,-1.3824033278953936,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-07,311.01,5.739825066003131,3.028359824132024,-1.6620834312381254,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-08,311.07,5.7400179672382965,3.137799549927447,-1.6820198091545773,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-09,297.19,5.694371664902014,3.163625821459555,-1.469372748652305,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-10,298.64,5.699238834606328,3.195356146845233,-1.8436624859037132,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-11,304.01,5.717060595602044,3.2509645438743133,-1.8086073601518162,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-12,303.99,5.716994806128336,3.3005610005276056,-1.8244050181817404,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-13,337.96,5.822927545284644,3.496501735607553,-0.5567772086811764,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-14,342.0,5.834810737062605,3.67759164986097,-1.041292977025189,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,337.96,5.822927545284644,3.814089285182255,-1.4549266318677447,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-16,335.19,5.814697535227356,3.9191315179904347,-1.6361947657003402,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-17,315.19,5.753175631592122,3.931766818642852,-1.1983893932598266,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,309.7,5.735604086979157,3.919369479702591,-1.4338649561976835,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-19,308.66,5.732240347472685,3.902264309365679,-1.6434115828024842,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-20,304.51,5.718703927333203,3.8685002863938016,-1.6911707652927241,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-21,298.94,5.700242884357668,3.8137715978433153,-1.6804233908320219,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-22,293.79,5.682865226400813,3.741444129014957,-1.6689381049561767,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-23,281.09,5.63867490275106,3.6204673592625847,-1.436592122065051,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-24,297.38,5.695010782269077,3.577999697096585,-1.2407241723389388,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-25,294.49,5.685245046657743,3.5264639356135676,-1.7684712478028795,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26,294.71,5.685991821980974,3.4794768781219854,-1.9424710349706784,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27,296.33,5.691473698188603,3.442448488735243,-2.0139114331282393,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
